SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER,SEASON,AGE,INJURY_COUNT,INJURY_NEXT,MIN_ROLLING_10,CONTACT_RATE
22024,2544,0022400768,2025-02-10,LAL vs. UTA,W,29,10,17,0.588,3,7,0.429,1,2,0.5,1,6,7,8,1,0,7,2,24,24,1,LeBron James,2024-25,41,0,1,33.3,4
22024,2544,0022400781,2025-02-12,LAL @ UTA,L,34,6,13,0.462,4,8,0.5,2,4,0.5,1,5,6,7,1,0,3,3,18,-10,1,LeBron James,2024-25,41,0,1,33.1,7
22024,2544,0022400524,2025-02-19,LAL vs. CHA,L,38,10,22,0.455,4,11,0.364,2,2,1.0,1,6,7,11,1,2,2,0,26,-4,1,LeBron James,2024-25,41,0,1,33.8,2
22024,2544,0022400796,2025-02-20,LAL @ POR,W,36,14,24,0.583,4,8,0.5,8,8,1.0,0,8,8,4,2,1,11,2,40,8,1,LeBron James,2024-25,41,0,1,33.9,10
22024,2544,0022400808,2025-02-22,LAL @ DEN,W,33,11,19,0.579,1,4,0.25,2,3,0.667,2,7,9,5,1,3,1,2,25,9,1,LeBron James,2024-25,41,0,1,33.6,5
22024,2544,0022400835,2025-02-25,LAL vs. DAL,W,37,11,17,0.647,2,4,0.5,3,4,0.75,3,9,12,3,1,0,6,2,27,-5,1,LeBron James,2024-25,41,0,1,34.0,6
22024,2544,0022400849,2025-02-27,LAL vs. MIN,W,37,11,21,0.524,4,9,0.444,7,10,0.7,5,12,17,6,1,1,4,1,33,12,1,LeBron James,2024-25,41,0,1,35.0,11
22024,2544,0022400859,2025-02-28,LAL vs. LAC,W,37,12,21,0.571,2,7,0.286,2,3,0.667,1,12,13,3,1,0,4,0,28,-1,1,LeBron James,2024-25,41,0,1,35.0,3
22024,2544,0022400874,2025-03-02,LAL vs. LAC,W,36,6,17,0.353,1,6,0.167,4,4,1.0,1,4,5,9,2,1,8,2,17,-5,1,LeBron James,2024-25,41,0,1,35.5,6
22024,2544,0022400890,2025-03-04,LAL vs. NOP,W,33,10,18,0.556,5,10,0.5,9,9,1.0,1,7,8,6,1,2,4,1,34,7,1,LeBron James,2024-25,41,0,1,35.0,10
22024,2544,0022400903,2025-03-06,LAL vs. NYK,W,44,11,23,0.478,2,8,0.25,7,8,0.875,1,11,12,8,0,1,1,3,31,4,1,LeBron James,2024-25,41,0,1,36.5,11
22024,2544,0022400918,2025-03-08,LAL @ BOS,L,35,11,23,0.478,0,6,0.0,0,3,0.0,2,12,14,9,0,0,1,3,22,-11,1,LeBron James,2024-25,41,0,1,36.6,6
22024,2544,0022401028,2025-03-22,LAL vs. CHI,L,31,7,16,0.438,1,2,0.5,2,5,0.4,0,6,6,4,3,0,5,1,17,-27,1,LeBron James,2024-25,41,1,1,35.9,6
22024,2544,0022401038,2025-03-24,LAL @ ORL,L,38,9,18,0.5,0,3,0.0,6,7,0.857,3,3,6,7,0,0,2,0,24,-17,1,LeBron James,2024-25,41,1,1,36.1,7
22024,2544,0022401055,2025-03-26,LAL @ IND,W,38,4,12,0.333,0,3,0.0,5,5,1.0,3,10,13,7,1,0,1,1,13,5,1,LeBron James,2024-25,41,1,1,36.6,6
22024,2544,0022401063,2025-03-27,LAL @ CHI,L,39,8,20,0.4,0,5,0.0,1,2,0.5,1,4,5,12,2,0,4,1,17,-10,1,LeBron James,2024-25,41,1,1,36.8,3
22024,2544,0022401078,2025-03-29,LAL @ MEM,W,37,10,21,0.476,2,5,0.4,3,4,0.75,1,5,6,8,3,1,3,3,25,-1,1,LeBron James,2024-25,41,1,1,36.8,7
22024,2544,0022401096,2025-03-31,LAL vs. HOU,W,38,5,12,0.417,2,4,0.5,4,4,1.0,0,8,8,4,2,2,3,1,16,9,1,LeBron James,2024-25,41,1,1,36.9,5
22024,2544,0022401117,2025-04-03,LAL vs. GSW,L,40,10,15,0.667,5,8,0.625,8,9,0.889,1,4,5,9,1,1,4,2,33,-1,1,LeBron James,2024-25,41,1,1,37.3,11
22024,2544,0022401126,2025-04-04,LAL vs. NOP,W,33,9,17,0.529,2,7,0.286,7,8,0.875,0,0,0,8,2,0,1,1,27,7,1,LeBron James,2024-25,41,1,1,37.3,9
22024,2544,0022401135,2025-04-06,LAL @ OKC,W,34,9,16,0.563,1,1,1.0,0,0,0.0,2,1,3,7,1,0,2,0,19,7,1,LeBron James,2024-25,41,1,1,36.3,0
22024,2544,0022401153,2025-04-08,LAL @ OKC,L,35,8,19,0.421,3,6,0.5,9,10,0.9,0,7,7,3,1,0,6,1,28,-23,1,LeBron James,2024-25,41,1,1,36.3,11
22024,2544,0022401159,2025-04-09,LAL @ DAL,W,36,11,20,0.55,0,4,0.0,5,6,0.833,2,5,7,3,1,0,2,2,27,18,1,LeBron James,2024-25,41,1,1,36.8,8
22024,2544,0022401185,2025-04-11,LAL vs. HOU,W,22,6,11,0.545,1,4,0.25,1,1,1.0,0,4,4,8,1,0,1,1,14,5,1,LeBron James,2024-25,41,1,1,35.2,2
22022,1629060,0022200142,2022-11-06,WAS @ MEM,L,22,7,12,0.583,1,3,0.333,0,1,0.0,1,2,3,0,0,0,1,2,15,0,1,Rui Hachimura,2022-23,28,0,0,23.3,3
22022,1629060,0022200144,2022-11-07,WAS @ CHA,W,26,6,12,0.5,0,0,0.0,4,7,0.571,0,3,3,0,0,1,2,1,16,10,1,Rui Hachimura,2022-23,28,0,0,23.5,8
22022,1629060,0022200172,2022-11-10,WAS vs. DAL,W,26,9,14,0.643,2,4,0.5,3,3,1.0,0,8,8,0,0,0,4,2,23,20,1,Rui Hachimura,2022-23,28,0,0,23.7,5
22022,1629060,0022200185,2022-11-12,WAS vs. UTA,W,29,5,12,0.417,1,4,0.25,0,0,0.0,0,4,4,1,0,1,1,1,11,-9,1,Rui Hachimura,2022-23,28,0,0,24.6,1
22022,1629060,0022200194,2022-11-13,WAS vs. MEM,W,15,1,7,0.143,1,2,0.5,0,0,0.0,0,2,2,1,0,0,0,1,3,5,1,Rui Hachimura,2022-23,28,0,0,23.4,1
22022,1629060,0022200213,2022-11-16,WAS vs. OKC,L,18,6,8,0.75,2,3,0.667,0,0,0.0,0,1,1,2,3,0,0,0,14,-3,1,Rui Hachimura,2022-23,28,0,0,22.7,0
22022,1629060,0022200224,2022-11-18,WAS vs. MIA,W,28,6,11,0.545,1,3,0.333,0,0,0.0,1,7,8,3,0,0,1,2,13,-2,1,Rui Hachimura,2022-23,28,0,0,23.3,2
22022,1629060,0022200478,2022-12-22,WAS @ UTA,L,24,3,4,0.75,0,0,0.0,1,1,1.0,0,7,7,1,1,0,1,1,7,-4,1,Rui Hachimura,2022-23,28,0,0,23.9,2
22022,1629060,0022200491,2022-12-23,WAS @ SAC,W,27,9,15,0.6,3,7,0.429,0,0,0.0,0,5,5,4,0,0,1,2,21,6,1,Rui Hachimura,2022-23,28,0,0,23.3,2
22022,1629060,0022200506,2022-12-27,WAS vs. PHI,W,21,5,10,0.5,0,3,0.0,4,4,1.0,1,0,1,0,0,0,0,2,14,4,1,Rui Hachimura,2022-23,28,0,0,23.6,6
22022,1629060,0022200516,2022-12-28,WAS vs. PHX,W,28,11,13,0.846,1,2,0.5,7,8,0.875,3,2,5,1,0,1,0,0,30,19,1,Rui Hachimura,2022-23,28,0,0,24.2,8
22022,1629060,0022200529,2022-12-30,WAS @ ORL,W,29,6,14,0.429,1,5,0.2,3,4,0.75,0,7,7,1,0,0,3,2,16,3,1,Rui Hachimura,2022-23,28,0,0,24.5,6
22022,1629060,0022200548,2023-01-01,WAS @ MIL,W,32,11,18,0.611,3,5,0.6,1,3,0.333,0,4,4,3,1,0,1,1,26,18,1,Rui Hachimura,2022-23,28,0,0,25.1,4
22022,1629060,0022200561,2023-01-03,WAS @ MIL,L,25,4,10,0.4,3,3,1.0,1,2,0.5,1,2,3,2,1,0,1,2,12,-5,1,Rui Hachimura,2022-23,28,0,0,24.7,4
22022,1629060,0022200584,2023-01-06,WAS @ OKC,L,19,2,9,0.222,0,1,0.0,1,1,1.0,0,0,0,1,1,0,3,3,5,-15,1,Rui Hachimura,2022-23,28,0,0,25.1,4
22022,1629060,0022200605,2023-01-09,WAS vs. NOP,L,27,4,12,0.333,1,3,0.333,0,0,0.0,0,3,3,1,0,1,1,2,9,-22,1,Rui Hachimura,2022-23,28,0,0,26.0,2
22022,1629060,0022200619,2023-01-11,WAS vs. CHI,W,20,3,9,0.333,0,3,0.0,4,4,1.0,1,4,5,0,1,0,1,1,10,-12,1,Rui Hachimura,2022-23,28,0,0,25.2,5
22022,1629060,0022200634,2023-01-13,WAS vs. NYK,L,25,4,14,0.286,1,7,0.143,0,0,0.0,1,3,4,1,1,0,0,0,9,7,1,Rui Hachimura,2022-23,28,0,0,25.3,0
22022,1629060,0022200660,2023-01-16,WAS vs. GSW,L,26,7,9,0.778,2,3,0.667,0,0,0.0,0,1,1,2,0,0,1,1,16,-8,1,Rui Hachimura,2022-23,28,0,0,25.2,1
22022,1629060,0022200669,2023-01-18,WAS @ NYK,W,20,0,7,0.0,0,6,0.0,0,0,0.0,0,1,1,1,0,0,1,3,0,-6,1,Rui Hachimura,2022-23,28,0,0,25.1,3
22022,1629060,0022200693,2023-01-21,WAS vs. ORL,W,30,13,22,0.591,3,5,0.6,1,2,0.5,0,5,5,0,0,2,0,1,30,20,1,Rui Hachimura,2022-23,28,0,0,25.3,3
22022,1629060,0022200729,2023-01-25,LAL vs. SAS,W,22,4,7,0.571,1,3,0.333,3,6,0.5,1,5,6,1,1,0,0,0,12,17,1,Rui Hachimura,2022-23,28,0,0,24.6,6
22022,1629060,0022200749,2023-01-28,LAL @ BOS,L,24,3,8,0.375,0,4,0.0,0,0,0.0,0,4,4,1,0,0,0,1,6,6,1,Rui Hachimura,2022-23,28,0,0,23.8,1
22022,1629060,0022200757,2023-01-30,LAL @ BKN,L,28,6,13,0.462,1,2,0.5,3,6,0.5,2,2,4,1,0,0,1,0,16,-11,1,Rui Hachimura,2022-23,28,0,0,24.1,6
22022,1629060,0022200765,2023-01-31,LAL @ NYK,W,40,8,12,0.667,2,4,0.5,1,2,0.5,3,6,9,0,0,1,0,4,19,4,1,Rui Hachimura,2022-23,28,0,0,26.2,6
22022,1629060,0022200778,2023-02-02,LAL @ IND,W,28,3,9,0.333,0,1,0.0,1,3,0.333,2,7,9,0,1,0,0,1,7,-4,1,Rui Hachimura,2022-23,28,0,0,26.3,4
22022,1629060,0022200798,2023-02-04,LAL @ NOP,L,19,2,7,0.286,1,2,0.5,3,4,0.75,3,2,5,0,1,0,0,0,8,2,1,Rui Hachimura,2022-23,28,0,0,26.2,4
22022,1629060,0022200821,2023-02-07,LAL vs. OKC,L,26,5,7,0.714,1,1,1.0,3,4,0.75,1,5,6,0,0,0,1,0,14,-11,1,Rui Hachimura,2022-23,28,0,0,26.3,4
22022,1629060,0022200834,2023-02-09,LAL vs. MIL,L,32,3,9,0.333,0,2,0.0,2,4,0.5,1,5,6,1,0,1,0,1,8,-10,1,Rui Hachimura,2022-23,28,0,0,26.9,5
22022,1629060,0022200853,2023-02-11,LAL @ GSW,W,31,6,11,0.545,2,4,0.5,2,2,1.0,0,7,7,1,1,0,0,0,16,12,1,Rui Hachimura,2022-23,28,0,0,28.0,2
22022,1629060,0022200867,2023-02-13,LAL @ POR,L,22,3,8,0.375,0,1,0.0,2,2,1.0,4,3,7,1,0,1,2,0,8,-1,1,Rui Hachimura,2022-23,28,0,0,27.2,2
22022,1629060,0022200882,2023-02-15,LAL vs. NOP,W,16,2,6,0.333,0,4,0.0,0,0,0.0,0,4,4,0,0,0,1,1,4,8,1,Rui Hachimura,2022-23,28,0,0,26.6,1
22022,1629060,0022200893,2023-02-23,LAL vs. GSW,W,25,5,9,0.556,0,0,0.0,4,4,1.0,0,1,1,2,0,0,1,0,14,4,1,Rui Hachimura,2022-23,28,0,0,26.7,4
22022,1629060,0022200913,2023-02-26,LAL @ DAL,W,11,1,5,0.2,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,0,2,-17,1,Rui Hachimura,2022-23,28,0,0,25.0,0
22022,1629060,0022200927,2023-02-28,LAL @ MEM,L,20,3,7,0.429,1,2,0.5,2,2,1.0,1,4,5,1,0,1,1,0,9,-7,1,Rui Hachimura,2022-23,28,0,0,23.0,2
22022,1629060,0022200940,2023-03-01,LAL @ OKC,W,27,3,6,0.5,1,2,0.5,2,2,1.0,3,6,9,2,0,3,0,1,9,2,1,Rui Hachimura,2022-23,28,0,0,22.9,3
22022,1629060,0022200955,2023-03-03,LAL vs. MIN,L,22,2,9,0.222,0,2,0.0,2,2,1.0,1,1,2,1,0,0,1,3,6,-13,1,Rui Hachimura,2022-23,28,0,0,23.2,5
22022,1629060,0022200964,2023-03-05,LAL vs. GSW,W,20,1,5,0.2,0,2,0.0,0,0,0.0,0,3,3,0,0,0,0,0,2,-13,1,Rui Hachimura,2022-23,28,0,0,22.6,0
22022,1629060,0022200984,2023-03-07,LAL vs. MEM,W,28,7,11,0.636,1,3,0.333,2,2,1.0,2,4,6,0,0,0,0,1,17,22,1,Rui Hachimura,2022-23,28,0,0,22.2,3
22022,1629060,0022201003,2023-03-10,LAL vs. TOR,W,20,7,9,0.778,1,2,0.5,1,1,1.0,0,3,3,1,0,0,2,0,16,21,1,Rui Hachimura,2022-23,28,0,0,21.1,1
22022,1629060,0022201019,2023-03-12,LAL vs. NYK,L,27,5,9,0.556,2,3,0.667,0,0,0.0,0,3,3,0,0,0,0,3,12,8,1,Rui Hachimura,2022-23,28,0,0,21.6,3
22022,1629060,0022201030,2023-03-14,LAL @ NOP,W,20,4,7,0.571,2,3,0.667,2,2,1.0,0,2,2,0,0,0,1,1,12,-7,1,Rui Hachimura,2022-23,28,0,0,22.0,3
22022,1629060,0022201038,2023-03-15,LAL @ HOU,L,17,2,5,0.4,1,3,0.333,0,0,0.0,0,0,0,0,0,1,1,0,5,-15,1,Rui Hachimura,2022-23,28,0,0,21.2,0
22022,1629060,0022201054,2023-03-17,LAL vs. DAL,L,16,4,6,0.667,2,2,1.0,0,0,0.0,0,1,1,0,2,0,0,0,10,2,1,Rui Hachimura,2022-23,28,0,0,21.7,0
22022,1629060,0022201070,2023-03-19,LAL vs. ORL,W,19,4,9,0.444,0,1,0.0,0,0,0.0,0,5,5,1,0,1,0,3,8,4,1,Rui Hachimura,2022-23,28,0,0,21.6,3
22022,1629060,0022201092,2023-03-22,LAL vs. PHX,W,13,0,3,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,1,0,-1,1,Rui Hachimura,2022-23,28,0,0,20.2,1
22022,1629060,0022201106,2023-03-24,LAL vs. OKC,W,14,1,1,1.0,0,0,0.0,1,1,1.0,0,3,3,1,1,0,1,2,3,1,1,Rui Hachimura,2022-23,28,0,0,19.4,3
22022,1629060,0022201140,2023-03-29,LAL @ CHI,W,16,3,6,0.5,0,1,0.0,0,0,0.0,1,3,4,1,0,0,1,1,6,-7,1,Rui Hachimura,2022-23,28,0,0,19.0,1
22022,1629060,0022201157,2023-03-31,LAL @ MIN,W,21,1,4,0.25,0,2,0.0,2,2,1.0,1,5,6,1,1,1,1,3,4,20,1,Rui Hachimura,2022-23,28,0,0,18.3,5
22022,1629060,0022201171,2023-04-02,LAL @ HOU,W,25,10,14,0.714,0,1,0.0,0,2,0.0,2,10,12,1,0,3,1,2,20,22,1,Rui Hachimura,2022-23,28,0,0,18.8,4
22022,1629060,0022201186,2023-04-04,LAL @ UTA,W,25,7,11,0.636,1,4,0.25,2,3,0.667,1,5,6,1,0,0,1,2,17,4,1,Rui Hachimura,2022-23,28,0,0,18.6,5
22022,1629060,0022201196,2023-04-05,LAL @ LAC,L,17,1,5,0.2,0,1,0.0,2,2,1.0,1,2,3,0,0,0,0,2,4,-14,1,Rui Hachimura,2022-23,28,0,0,18.3,4
22022,1629060,0022201212,2023-04-07,LAL vs. PHX,W,23,5,8,0.625,1,1,1.0,0,0,0.0,2,3,5,2,0,0,0,0,11,17,1,Rui Hachimura,2022-23,28,0,0,18.9,0
22022,1629060,0022201228,2023-04-09,LAL vs. UTA,W,23,5,14,0.357,0,6,0.0,2,3,0.667,2,3,5,2,0,1,0,0,12,-4,1,Rui Hachimura,2022-23,28,0,0,19.6,3
22023,1629060,0022300216,2023-11-19,LAL vs. HOU,W,32,4,10,0.4,0,4,0.0,3,4,0.75,1,3,4,2,2,0,2,0,11,-2,1,Rui Hachimura,2023-24,28,0,0,22.5,4
22023,1629060,0022300042,2023-11-21,LAL vs. UTA,W,28,4,13,0.308,2,5,0.4,2,2,1.0,2,4,6,1,0,0,1,3,12,21,1,Rui Hachimura,2023-24,28,0,0,23.8,5
22023,1629060,0022300238,2023-11-22,LAL vs. DAL,L,26,4,11,0.364,1,2,0.5,0,0,0.0,2,1,3,1,0,0,1,3,9,-8,1,Rui Hachimura,2023-24,28,0,0,25.2,3
22023,1629060,0022301203,2023-12-05,LAL vs. PHX,W,21,3,8,0.375,1,4,0.25,0,0,0.0,0,2,2,1,0,0,0,1,7,5,1,Rui Hachimura,2023-24,28,0,0,25.6,1
22023,1629060,0022301230,2023-12-07,LAL vs. NOP,W,21,5,9,0.556,1,3,0.333,1,2,0.5,0,1,1,2,0,0,0,3,12,9,1,Rui Hachimura,2023-24,28,0,0,25.1,5
22023,1629060,0022300306,2023-12-12,LAL @ DAL,L,29,3,9,0.333,1,2,0.5,0,0,0.0,0,3,3,2,1,0,1,3,7,-3,1,Rui Hachimura,2023-24,28,0,0,26.0,3
22023,1629060,0022300316,2023-12-13,LAL @ SAS,W,24,6,10,0.6,1,2,0.5,0,0,0.0,0,7,7,1,0,1,3,2,13,15,1,Rui Hachimura,2023-24,28,0,0,25.1,2
22023,1629060,0022300331,2023-12-15,LAL @ SAS,L,34,8,15,0.533,0,5,0.0,4,5,0.8,0,5,5,4,0,1,0,1,20,1,1,Rui Hachimura,2023-24,28,0,0,26.1,6
22023,1629060,0022300359,2023-12-18,LAL vs. NYK,L,17,3,6,0.5,1,2,0.5,1,1,1.0,2,0,2,0,2,0,0,1,8,-9,1,Rui Hachimura,2023-24,28,0,0,26.0,2
22023,1629060,0022300370,2023-12-20,LAL @ CHI,L,16,2,9,0.222,1,2,0.5,0,0,0.0,3,2,5,1,0,0,0,0,5,-12,1,Rui Hachimura,2023-24,28,0,0,24.8,0
22023,1629060,0022300380,2023-12-21,LAL @ MIN,L,34,7,12,0.583,2,5,0.4,2,6,0.333,1,3,4,0,1,0,2,3,18,-6,1,Rui Hachimura,2023-24,28,0,0,25.0,9
22023,1629060,0022300397,2023-12-23,LAL @ OKC,W,30,8,14,0.571,3,5,0.6,2,2,1.0,0,6,6,2,1,0,0,0,21,1,1,Rui Hachimura,2023-24,28,0,0,25.2,2
22023,1629060,0022300403,2023-12-25,LAL vs. BOS,L,29,5,14,0.357,2,9,0.222,0,0,0.0,0,3,3,0,0,0,1,2,12,5,1,Rui Hachimura,2023-24,28,0,0,25.5,2
22023,1629060,0022300428,2023-12-28,LAL vs. CHA,W,28,7,12,0.583,0,1,0.0,3,3,1.0,0,4,4,1,1,0,0,2,17,34,1,Rui Hachimura,2023-24,28,0,0,26.2,5
22023,1629060,0022300443,2023-12-30,LAL @ MIN,L,17,2,8,0.25,0,1,0.0,1,1,1.0,1,0,1,0,0,0,0,0,5,-11,1,Rui Hachimura,2023-24,28,0,0,25.8,1
22023,1629060,0022300446,2023-12-31,LAL @ NOP,L,8,1,1,1.0,0,0,0.0,2,2,1.0,0,1,1,1,1,0,1,0,4,-4,1,Rui Hachimura,2023-24,28,0,0,23.7,2
22023,1629060,0022300549,2024-01-13,LAL @ UTA,L,19,6,12,0.5,0,2,0.0,5,6,0.833,1,2,3,1,1,0,0,0,17,12,1,Rui Hachimura,2023-24,28,0,0,23.2,6
22023,1629060,0022300565,2024-01-15,LAL vs. OKC,W,20,5,8,0.625,2,3,0.667,0,0,0.0,1,2,3,0,0,2,1,1,12,6,1,Rui Hachimura,2023-24,28,0,0,21.8,1
22023,1629060,0022300577,2024-01-17,LAL vs. DAL,W,22,2,6,0.333,1,4,0.25,1,2,0.5,1,3,4,1,2,0,0,1,6,-1,1,Rui Hachimura,2023-24,28,0,0,22.3,3
22023,1629060,0022300591,2024-01-19,LAL vs. BKN,L,15,0,6,0.0,0,3,0.0,0,0,0.0,1,1,2,1,0,0,1,0,0,-1,1,Rui Hachimura,2023-24,28,0,0,22.2,0
22023,1629060,0022300605,2024-01-21,LAL vs. POR,W,23,2,7,0.286,1,3,0.333,4,5,0.8,1,1,2,2,1,0,1,2,9,15,1,Rui Hachimura,2023-24,28,0,0,21.1,7
22023,1629060,0022300618,2024-01-23,LAL @ LAC,L,30,5,8,0.625,1,1,1.0,0,0,0.0,1,2,3,2,1,1,0,1,11,-8,1,Rui Hachimura,2023-24,28,0,0,21.1,1
22023,1629060,0022300633,2024-01-25,LAL vs. CHI,W,19,3,3,1.0,2,2,1.0,2,2,1.0,0,3,3,2,1,0,1,3,10,4,1,Rui Hachimura,2023-24,28,0,0,20.1,5
22023,1629060,0022300650,2024-01-27,LAL @ GSW,W,18,4,4,1.0,1,1,1.0,2,2,1.0,0,4,4,0,0,0,1,1,11,6,1,Rui Hachimura,2023-24,28,0,0,19.1,3
22023,1629060,0022300662,2024-01-29,LAL @ HOU,L,22,4,5,0.8,2,3,0.667,6,8,0.75,0,5,5,1,1,0,0,0,16,0,1,Rui Hachimura,2023-24,28,0,0,19.6,8
22023,1629060,0022300669,2024-01-30,LAL @ ATL,L,23,7,11,0.636,2,4,0.5,0,2,0.0,2,2,4,0,2,0,1,0,16,-9,1,Rui Hachimura,2023-24,28,0,0,21.1,2
22023,1629060,0022300684,2024-02-01,LAL @ BOS,W,33,5,14,0.357,3,6,0.5,2,2,1.0,2,6,8,4,0,1,2,3,15,4,1,Rui Hachimura,2023-24,28,0,0,22.5,5
22023,1629060,0022300701,2024-02-03,LAL @ NYK,W,19,3,5,0.6,0,2,0.0,1,2,0.5,0,4,4,1,0,0,1,2,7,3,1,Rui Hachimura,2023-24,28,0,0,22.4,4
22023,1629060,0022300713,2024-02-05,LAL @ CHA,W,29,4,6,0.667,1,3,0.333,0,0,0.0,1,4,5,0,1,0,0,1,9,6,1,Rui Hachimura,2023-24,28,0,0,23.1,1
22023,1629060,0022300740,2024-02-08,LAL vs. DEN,L,38,1,5,0.2,0,2,0.0,0,0,0.0,1,3,4,0,0,1,1,2,2,-12,1,Rui Hachimura,2023-24,28,0,0,25.4,2
22023,1629060,0022300747,2024-02-09,LAL vs. NOP,W,37,9,13,0.692,2,5,0.4,1,2,0.5,0,5,5,1,0,1,0,3,21,21,1,Rui Hachimura,2023-24,28,0,0,26.8,5
22023,1629060,0022300776,2024-02-13,LAL vs. DET,W,30,7,10,0.7,0,2,0.0,1,4,0.25,2,3,5,2,0,0,0,1,15,13,1,Rui Hachimura,2023-24,28,0,0,26.8,5
22023,1629060,0022300788,2024-02-14,LAL @ UTA,W,34,13,19,0.684,6,8,0.75,4,5,0.8,0,2,2,1,0,1,0,0,36,25,1,Rui Hachimura,2023-24,28,0,0,28.3,5
22023,1629060,0022300802,2024-02-22,LAL @ GSW,L,32,3,8,0.375,1,4,0.25,1,2,0.5,1,3,4,1,1,2,1,1,8,-28,1,Rui Hachimura,2023-24,28,0,0,29.7,3
22023,1629060,0022300813,2024-02-23,LAL vs. SAS,W,32,7,11,0.636,3,4,0.75,0,0,0.0,1,6,7,0,2,1,1,3,17,2,1,Rui Hachimura,2023-24,28,0,0,30.7,3
22023,1629060,0022300818,2024-02-25,LAL @ PHX,L,26,5,9,0.556,2,2,1.0,1,1,1.0,0,4,4,0,0,0,0,2,13,-7,1,Rui Hachimura,2023-24,28,0,0,31.0,3
22023,1629060,0022300848,2024-02-28,LAL @ LAC,W,29,8,15,0.533,1,5,0.2,0,0,0.0,1,1,2,0,1,0,2,2,17,1,1,Rui Hachimura,2023-24,28,0,0,30.6,2
22023,1629060,0022300856,2024-02-29,LAL vs. WAS,W,35,4,11,0.364,0,2,0.0,0,0,0.0,2,5,7,1,2,0,0,3,8,7,1,Rui Hachimura,2023-24,28,0,0,32.2,3
22023,1629060,0022300869,2024-03-02,LAL vs. DEN,L,37,10,15,0.667,3,4,0.75,0,0,0.0,0,3,3,2,0,0,0,2,23,-13,1,Rui Hachimura,2023-24,28,0,0,33.0,2
22023,1629060,0022300884,2024-03-04,LAL vs. OKC,W,22,3,8,0.375,1,3,0.333,0,2,0.0,1,0,1,1,0,0,2,3,7,-7,1,Rui Hachimura,2023-24,28,0,0,31.4,5
22023,1629060,0022300901,2024-03-06,LAL vs. SAC,L,33,13,17,0.765,3,5,0.6,0,0,0.0,0,2,2,0,2,1,0,0,29,-3,1,Rui Hachimura,2023-24,28,0,0,31.0,0
22023,1629060,0022300915,2024-03-08,LAL vs. MIL,W,38,5,16,0.313,1,6,0.167,1,2,0.5,0,5,5,2,0,0,0,1,12,-2,1,Rui Hachimura,2023-24,28,0,0,31.8,3
22023,1629060,0022300932,2024-03-10,LAL vs. MIN,W,24,5,10,0.5,3,5,0.6,2,2,1.0,1,1,2,3,0,0,1,0,15,3,1,Rui Hachimura,2023-24,28,0,0,30.8,2
22023,1629060,0022300954,2024-03-13,LAL @ SAC,L,36,9,11,0.818,2,3,0.667,0,0,0.0,1,2,3,1,0,0,2,1,20,-6,1,Rui Hachimura,2023-24,28,0,0,31.2,1
22023,1629060,0022300973,2024-03-16,LAL vs. GSW,L,30,7,10,0.7,0,2,0.0,0,0,0.0,0,4,4,2,0,1,0,3,14,-4,1,Rui Hachimura,2023-24,28,0,0,31.0,3
22023,1629060,0022300990,2024-03-18,LAL vs. ATL,W,26,7,10,0.7,1,2,0.5,2,2,1.0,0,3,3,1,0,0,0,3,17,21,1,Rui Hachimura,2023-24,28,0,0,31.0,5
22023,1629060,0022301018,2024-03-22,LAL vs. PHI,W,24,4,10,0.4,1,3,0.333,5,6,0.833,1,6,7,1,0,0,1,3,14,-6,1,Rui Hachimura,2023-24,28,0,0,30.5,9
22023,1629060,0022301032,2024-03-24,LAL vs. IND,W,30,4,8,0.5,1,4,0.25,0,0,0.0,0,5,5,1,0,1,0,1,9,6,1,Rui Hachimura,2023-24,28,0,0,30.0,1
22023,1629060,0022301045,2024-03-26,LAL @ MIL,W,39,7,14,0.5,0,2,0.0,2,2,1.0,4,10,14,1,0,0,1,2,16,-6,1,Rui Hachimura,2023-24,28,0,0,30.2,4
22023,1629060,0022301055,2024-03-27,LAL @ MEM,W,36,11,14,0.786,7,8,0.875,3,4,0.75,0,10,10,1,0,2,0,1,32,35,1,Rui Hachimura,2023-24,28,0,0,31.6,5
22023,1629060,0022301063,2024-03-29,LAL @ IND,L,31,5,10,0.5,2,4,0.5,2,2,1.0,0,0,0,0,0,0,0,2,14,-15,1,Rui Hachimura,2023-24,28,0,0,31.4,4
22023,1629060,0022301078,2024-03-31,LAL @ BKN,W,37,8,12,0.667,1,4,0.25,3,4,0.75,2,8,10,4,0,1,0,3,20,9,1,Rui Hachimura,2023-24,28,0,0,31.3,7
22023,1629060,0022301094,2024-04-02,LAL @ TOR,W,26,6,9,0.667,2,4,0.5,0,0,0.0,1,3,4,4,1,0,0,1,14,6,1,Rui Hachimura,2023-24,28,0,0,31.5,1
22023,1629060,0022301103,2024-04-03,LAL @ WAS,W,27,9,12,0.75,1,2,0.5,0,1,0.0,2,5,7,1,0,1,2,2,19,21,1,Rui Hachimura,2023-24,28,0,0,30.6,3
